Pos,ID,Name,BV,SV,Team,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts,Elite%
M,790,Williams-Barnett,4.5,4.5,Spurs,0,0.00,0,0.00,1,0.10,1,0.09,0,0.00,0,0.00,1,0.09,1,0.10,0,0.00,1,0.09,0.00
F,791,Taty,5.5,5.5,West Ham,83,3.50,79,3.27,77,3.23,76,4.40,76,3.95,76,3.16,75,3.19,72,3.20,74,2.68,74,3.71,0.00
M,792,Alysson,5.0,5.0,Aston Villa,16,0.83,30,1.43,18,1.08,12,0.63,12,0.94,11,0.40,12,0.71,13,0.94,13,0.54,12,0.62,0.00
D,793,King,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,794,Alleyne,4.0,4.0,Man City,1,0.03,2,0.06,2,0.01,4,0.10,5,0.27,6,0.12,6,0.19,6,0.31,7,0.14,6,0.20,0.00
M,795,Howell,4.5,4.5,Brighton,4,0.23,4,0.26,4,0.28,5,0.32,6,0.49,7,0.20,7,0.37,7,0.46,8,0.34,7,0.38,0.00
M,796,Gallagher,5.4,5.4,Spurs,74,3.33,72,2.73,69,3.15,68,2.94,67,3.26,65,2.83,66,2.61,63,3.50,66,1.95,63,2.95,0.00
F,797,Furo,4.5,4.5,Brentford,1,0.13,1,0.15,1,0.11,2,0.18,2,0.21,3,0.15,3,0.29,2,0.22,3,0.23,3,0.22,0.00
D,798,Imray,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,799,Stevens,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,800,Jocelin.T,5.0,5.0,Sunderland,0,0.00,0,0.00,12,0.55,22,1.20,23,1.50,23,0.68,23,1.19,24,1.35,24,0.95,25,1.17,0.00
M,801,Tóth.A,5.0,5.0,Bournemouth,15,0.65,17,0.76,19,0.80,19,0.70,16,0.94,17,0.48,18,0.79,17,0.91,16,0.48,16,0.69,0.00
M,802,Lamadrid,5.0,5.0,West Ham,2,0.18,2,0.18,4,0.26,4,0.34,4,0.35,5,0.28,4,0.26,4,0.33,5,0.28,5,0.33,0.00
G,803,Sharman-Lowe,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
D,804,Souza,4.0,4.0,Spurs,7,0.28,7,0.20,5,0.18,4,0.17,5,0.19,5,0.18,6,0.18,5,0.25,6,0.12,8,0.31,0.00
F,805,Lucca,5.5,5.5,Nott'm Forest,26,1.27,28,1.64,28,1.59,30,1.71,32,2.81,31,1.01,33,1.54,32,1.87,32,1.54,31,1.92,0.00
G,806,Mandas,4.0,4.0,Bournemouth,3,0.10,4,0.15,6,0.20,8,0.24,10,0.46,11,0.26,12,0.47,13,0.53,17,0.38,14,0.48,0.00
M,807,Rayan,5.6,5.6,Bournemouth,77,3.89,69,3.81,64,3.10,67,2.44,64,4.33,64,2.16,61,3.27,60,3.61,58,1.95,57,2.68,0.01
F,808,Abraham,6.0,6.0,Aston Villa,38,2.10,46,2.25,39,2.52,40,2.17,38,3.12,41,1.44,40,2.65,41,3.17,40,1.62,37,1.74,0.00
M,809,Abbey,4.5,4.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,810,Bentt,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
M,811,Kyerematen,4.5,4.5,Spurs,1,0.12,2,0.12,2,0.12,1,0.10,1,0.11,2,0.11,2,0.12,2,0.15,2,0.09,2,0.15,0.00
G,812,Ellborg,4.0,4.0,Sunderland,0,0.00,2,0.07,2,0.06,3,0.11,3,0.15,3,0.08,5,0.18,4,0.15,5,0.15,5,0.14,0.00
M,813,Angulo,5.0,5.0,Sunderland,42,1.83,43,2.02,38,1.61,34,1.77,34,2.13,33,0.94,31,1.54,33,1.72,33,1.25,35,1.54,0.00
D,814,Netz,4.5,4.5,Nott'm Forest,4,0.12,9,0.35,13,0.45,13,0.52,16,1.03,19,0.47,18,0.53,20,0.75,19,0.56,18,0.71,0.00
D,815,Disasi,4.5,4.5,West Ham,67,2.37,67,1.86,67,2.02,65,3.02,67,2.87,64,2.23,64,2.02,65,2.17,62,1.52,64,2.60,0.00
M,816,Angel,4.9,4.9,Wolves,58,2.09,60,2.14,0,0.00,61,2.25,61,2.38,59,2.24,57,2.29,56,2.35,53,1.77,56,2.28,0.00
F,817,Armstrong,5.4,5.4,Wolves,71,3.01,56,2.34,0,0.00,56,2.47,57,2.63,59,2.73,59,2.85,56,2.81,58,2.27,57,2.78,0.00
D,10008,Caleb Wiley,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
G,10097,Harvey Davies,99.9,99.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
